id,object_name,address
28908,СТОЛОВАЯ ПРИ ГОУ СОШ № 1967,"город Москва, Братиславская улица, дом 8, корпус 1"
20667,КОНСИС +,"город Москва, улица Верхние Поля, дом 43"
28320,КАФЕ,"город Москва, Ферганская улица, дом 23"
28906,СТОЛОВАЯ ПРИ ГОУ СОШ № 1780,"город Москва, Мячковский бульвар, дом 18, корпус 3"
27286,Фаэтон,"город Москва, улица Академика Скрябина, дом 9, корпус 2, строение 9"
24482,Аэлита,"город Москва, Ферганская улица, дом 8, корпус 2, строение 1"
28040,НИИПМ,"город Москва, Перовский проезд, дом 35, строение 8"
76757,Макдоналдс,"город Москва, Люблинская улица, дом 66, корпус 1"
29280,ГБОУ СОШ № 641 им. Сергея Есенина,"город Москва, улица Юных Ленинцев, дом 45, корпус 2"
21142,РНИИ КОСМИЧЕСКОГО ПРИБОРОСТРОЕНИЯ,"город Москва, Авиамоторная улица, дом 53, корпус 15"
69894,Кафе «Пандок»,"город Москва, улица Перерва, дом 30"
83712,Офицерское,"город Москва, Красноказарменная улица, дом 3, строение 1"
28077,Столовая,"город Москва, Автомобильный проезд, дом 6, строение 2"
144983,Кафе «Удача»,"город Москва, Окская улица, дом 13"
28917,СТОЛОВАЯ ПРИ ГОУ ЦО № 1423,"город Москва, Перервинский бульвар, дом 5, корпус 3"
28918,СТОЛОВАЯ ПРИ ГОУ СОШ № 1965,"город Москва, улица Перерва, дом 41, корпус 2"
28909,СТОЛОВАЯ ПРИ ГОУ СОШ № 1968,"город Москва, улица Верхние Поля, дом 30"
23460,КАФЕ-БИСТРО,"город Москва, Басовская улица, дом 16, строение 1"
28919,СТОЛОВАЯ ПРИ ГОУ ГИМНАЗИИ № 1562,"город Москва, Братиславская улица, дом 4"
28924,СТОЛОВАЯ ПРИ ГОУ СОШ № 1319,"город Москва, Мячковский бульвар, дом 21"
28874,школа 1986,"город Москва, Новороссийская улица, дом 36"
28033,МНИИПА,"город Москва, Красноказарменный проезд, дом 14А, корпус 19"
28057,Интертрансэкспедиция,"город Москва, Иловайская улица, дом 2Б, строение 1"
29254,Столовая 1922,"город Москва, Привольная улица, дом 45"
149900,БУРГЕР КИНГ,"город Москва, Лермонтовский проспект, дом 19, корпус 1"
23555,Мираж,"город Москва, улица Шкулёва, дом 2А"
28916,СТОЛОВАЯ ПРИ ГОУ ЛИЦЕЕ № 1547,"город Москва, Белореченская улица, дом 47, корпус 1"
28911,СТОЛОВАЯ ПРИ ГОУ СОШ № 1989,"город Москва, Белореченская улица, дом 45, строение 1"
124994,Ресторан «Своя компания»,"город Москва, улица Перерва, дом 41"
